faiss_id,passage_id
6379,sfq_20324::r340::c15
6380,sfq_20324::r340::c16
6381,sfq_20324::r340::c17
6382,sfq_20324::r340::c18
6383,sfq_20324::r340::c19
6384,sfq_20324::r340::c2
6385,sfq_20324::r340::c20
6386,sfq_20324::r340::c21
6387,sfq_20324::r340::c22
6388,sfq_20324::r340::c23
6389,sfq_20324::r340::c24
6390,sfq_20324::r340::c25
6391,sfq_20324::r340::c26
6392,sfq_20324::r340::c27
6393,sfq_20324::r340::c28
6394,sfq_20324::r340::c29
6395,sfq_20324::r340::c3
6396,sfq_20324::r340::c30
6397,sfq_20324::r340::c31
6398,sfq_20324::r340::c32
6399,sfq_20324::r340::c33
6400,sfq_20324::r340::c4
6401,sfq_20324::r340::c5
6402,sfq_20324::r340::c6
6403,sfq_20324::r340::c7
6404,sfq_20324::r340::c8
6405,sfq_20324::r340::c9
6406,sfq_20381::r222::c0
6407,sfq_20381::r222::c1
6408,sfq_20381::r222::c2
6409,sfq_20381::r222::c3
6410,sfq_20381::r222::c4
6411,sfq_20381::r222::c5
6412,sfq_20499::r39::c0
6413,sfq_20499::r39::c1
6414,sfq_20499::r39::c2
6415,sfq_20499::r39::c3
6416,sfq_20499::r39::c4
6417,sfq_20499::r39::c5
6418,sfq_20499::r39::c6
6419,sfq_20499::r39::c7
6420,sfq_20692::r214::c0
6421,sfq_20692::r214::c1
6422,sfq_20692::r214::c2
6423,sfq_20692::r214::c3
6424,sfq_20692::r214::c4
6425,sfq_20692::r214::c5
6426,sfq_20692::r214::c6
6427,sfq_20692::r214::c7
6428,sfq_20692::r214::c8
6429,sfq_20732::r233::c0
6430,sfq_20732::r233::c1
6431,sfq_20732::r233::c2
6432,sfq_20732::r233::c3
6433,sfq_20732::r233::c4
6434,sfq_20732::r233::c5
6435,sfq_20740::r286::c0
6436,sfq_20740::r286::c1
6437,sfq_20740::r286::c10
6438,sfq_20740::r286::c11
6439,sfq_20740::r286::c12
6440,sfq_20740::r286::c13
6441,sfq_20740::r286::c14
6442,sfq_20740::r286::c15
6443,sfq_20740::r286::c16
6444,sfq_20740::r286::c17
6445,sfq_20740::r286::c18
6446,sfq_20740::r286::c19
6447,sfq_20740::r286::c2
6448,sfq_20740::r286::c20
6449,sfq_20740::r286::c21
6450,sfq_20740::r286::c22
6451,sfq_20740::r286::c23
6452,sfq_20740::r286::c24
6453,sfq_20740::r286::c3
6454,sfq_20740::r286::c4
6455,sfq_20740::r286::c5
6456,sfq_20740::r286::c6
6457,sfq_20740::r286::c7
6458,sfq_20740::r286::c8
6459,sfq_20740::r286::c9
6460,sfq_20945::r135::c0
6461,sfq_20945::r135::c1
6462,sfq_20945::r135::c10
6463,sfq_20945::r135::c11
6464,sfq_20945::r135::c12
6465,sfq_20945::r135::c13
6466,sfq_20945::r135::c14
6467,sfq_20945::r135::c2
6468,sfq_20945::r135::c3
6469,sfq_20945::r135::c4
6470,sfq_20945::r135::c5
6471,sfq_20945::r135::c6
6472,sfq_20945::r135::c7
6473,sfq_20945::r135::c8
6474,sfq_20945::r135::c9
6475,sfq_21713::r106::c0
6476,sfq_21713::r106::c1
6477,sfq_21713::r106::c10
6478,sfq_21713::r106::c11
6479,sfq_21713::r106::c12
6480,sfq_21713::r106::c13
6481,sfq_21713::r106::c14
6482,sfq_21713::r106::c15
6483,sfq_21713::r106::c16
6484,sfq_21713::r106::c17
6485,sfq_21713::r106::c18
6486,sfq_21713::r106::c19
6487,sfq_21713::r106::c2
6488,sfq_21713::r106::c20
6489,sfq_21713::r106::c21
6490,sfq_21713::r106::c22
6491,sfq_21713::r106::c23
6492,sfq_21713::r106::c24
6493,sfq_21713::r106::c25
6494,sfq_21713::r106::c26
6495,sfq_21713::r106::c27
6496,sfq_21713::r106::c28
6497,sfq_21713::r106::c3
6498,sfq_21713::r106::c4
6499,sfq_21713::r106::c5
6500,sfq_21713::r106::c6
6501,sfq_21713::r106::c7
6502,sfq_21713::r106::c8
6503,sfq_21713::r106::c9
6504,sfq_22341::r180::c0
6505,sfq_22341::r180::c1
6506,sfq_22341::r180::c10
6507,sfq_22341::r180::c11
6508,sfq_22341::r180::c12
6509,sfq_22341::r180::c13
6510,sfq_22341::r180::c14
6511,sfq_22341::r180::c15
6512,sfq_22341::r180::c16
6513,sfq_22341::r180::c17
6514,sfq_22341::r180::c18
6515,sfq_22341::r180::c19
6516,sfq_22341::r180::c2
6517,sfq_22341::r180::c20
6518,sfq_22341::r180::c21
6519,sfq_22341::r180::c22
6520,sfq_22341::r180::c23
6521,sfq_22341::r180::c24
6522,sfq_22341::r180::c25
6523,sfq_22341::r180::c26
6524,sfq_22341::r180::c27
6525,sfq_22341::r180::c28
6526,sfq_22341::r180::c29
6527,sfq_22341::r180::c3
6528,sfq_22341::r180::c30
6529,sfq_22341::r180::c31
6530,sfq_22341::r180::c32
6531,sfq_22341::r180::c33
6532,sfq_22341::r180::c34
6533,sfq_22341::r180::c35
6534,sfq_22341::r180::c36
6535,sfq_22341::r180::c37
6536,sfq_22341::r180::c38
6537,sfq_22341::r180::c39
6538,sfq_22341::r180::c4
6539,sfq_22341::r180::c40
6540,sfq_22341::r180::c41
6541,sfq_22341::r180::c42
6542,sfq_22341::r180::c43
6543,sfq_22341::r180::c44
6544,sfq_22341::r180::c45
6545,sfq_22341::r180::c46
6546,sfq_22341::r180::c47
6547,sfq_22341::r180::c48
6548,sfq_22341::r180::c49
6549,sfq_22341::r180::c5
6550,sfq_22341::r180::c50
6551,sfq_22341::r180::c51
6552,sfq_22341::r180::c52
6553,sfq_22341::r180::c53
6554,sfq_22341::r180::c54
6555,sfq_22341::r180::c6
6556,sfq_22341::r180::c7
6557,sfq_22341::r180::c8
6558,sfq_22341::r180::c9
6559,sfq_22477::r281::c0
6560,sfq_22477::r281::c1
6561,sfq_22477::r281::c10
6562,sfq_22477::r281::c11
6563,sfq_22477::r281::c12
6564,sfq_22477::r281::c13
6565,sfq_22477::r281::c14
6566,sfq_22477::r281::c15
6567,sfq_22477::r281::c16
6568,sfq_22477::r281::c17
6569,sfq_22477::r281::c18
6570,sfq_22477::r281::c19
6571,sfq_22477::r281::c2
6572,sfq_22477::r281::c20
6573,sfq_22477::r281::c21
6574,sfq_22477::r281::c22
6575,sfq_22477::r281::c23
6576,sfq_22477::r281::c24
6577,sfq_22477::r281::c25
6578,sfq_22477::r281::c26
6579,sfq_22477::r281::c27
6580,sfq_22477::r281::c28
6581,sfq_22477::r281::c29
6582,sfq_22477::r281::c3
6583,sfq_22477::r281::c30
6584,sfq_22477::r281::c31
6585,sfq_22477::r281::c32
6586,sfq_22477::r281::c33
6587,sfq_22477::r281::c34
6588,sfq_22477::r281::c35
6589,sfq_22477::r281::c36
6590,sfq_22477::r281::c37
6591,sfq_22477::r281::c38
6592,sfq_22477::r281::c39
6593,sfq_22477::r281::c4
6594,sfq_22477::r281::c40
6595,sfq_22477::r281::c41
6596,sfq_22477::r281::c42
6597,sfq_22477::r281::c43
6598,sfq_22477::r281::c44
6599,sfq_22477::r281::c45
6600,sfq_22477::r281::c46
6601,sfq_22477::r281::c47
6602,sfq_22477::r281::c48
6603,sfq_22477::r281::c49
6604,sfq_22477::r281::c5
6605,sfq_22477::r281::c50
6606,sfq_22477::r281::c51
6607,sfq_22477::r281::c52
6608,sfq_22477::r281::c53
6609,sfq_22477::r281::c54
6610,sfq_22477::r281::c55
6611,sfq_22477::r281::c56
6612,sfq_22477::r281::c57
6613,sfq_22477::r281::c58
6614,sfq_22477::r281::c59
6615,sfq_22477::r281::c6
6616,sfq_22477::r281::c60
6617,sfq_22477::r281::c61
6618,sfq_22477::r281::c62
6619,sfq_22477::r281::c7
6620,sfq_22477::r281::c8
6621,sfq_22477::r281::c9
6622,sfq_22823::r369::c0
6623,sfq_22823::r369::c1
6624,sfq_22823::r369::c10
6625,sfq_22823::r369::c11
6626,sfq_22823::r369::c12
6627,sfq_22823::r369::c13
6628,sfq_22823::r369::c14
6629,sfq_22823::r369::c2
6630,sfq_22823::r369::c3
6631,sfq_22823::r369::c4
6632,sfq_22823::r369::c5
6633,sfq_22823::r369::c6
6634,sfq_22823::r369::c7
6635,sfq_22823::r369::c8
6636,sfq_22823::r369::c9
6637,sfq_22883::r390::c0
6638,sfq_22883::r390::c1
6639,sfq_22883::r390::c10
6640,sfq_22883::r390::c11
6641,sfq_22883::r390::c12
6642,sfq_22883::r390::c13
6643,sfq_22883::r390::c14
6644,sfq_22883::r390::c15
6645,sfq_22883::r390::c2
6646,sfq_22883::r390::c3
6647,sfq_22883::r390::c4
6648,sfq_22883::r390::c5
6649,sfq_22883::r390::c6
6650,sfq_22883::r390::c7
6651,sfq_22883::r390::c8
6652,sfq_22883::r390::c9
6653,sfq_23110::r378::c0
6654,sfq_23110::r378::c1
6655,sfq_23110::r378::c2
6656,sfq_23110::r378::c3
6657,sfq_23110::r378::c4
6658,sfq_23110::r378::c5
6659,sfq_23110::r378::c6
6660,sfq_23110::r378::c7
6661,sfq_23110::r378::c8
6662,sfq_23110::r378::c9
6663,sfq_23449::r203::c0
6664,sfq_23449::r203::c1
6665,sfq_23449::r203::c10
6666,sfq_23449::r203::c11
6667,sfq_23449::r203::c12
6668,sfq_23449::r203::c13
6669,sfq_23449::r203::c14
6670,sfq_23449::r203::c15
6671,sfq_23449::r203::c16
6672,sfq_23449::r203::c17
6673,sfq_23449::r203::c18
6674,sfq_23449::r203::c19
6675,sfq_23449::r203::c2
6676,sfq_23449::r203::c20
6677,sfq_23449::r203::c21
6678,sfq_23449::r203::c22
6679,sfq_23449::r203::c23
6680,sfq_23449::r203::c24
6681,sfq_23449::r203::c25
6682,sfq_23449::r203::c26
6683,sfq_23449::r203::c27
6684,sfq_23449::r203::c3
6685,sfq_23449::r203::c4
6686,sfq_23449::r203::c5
6687,sfq_23449::r203::c6
6688,sfq_23449::r203::c7
6689,sfq_23449::r203::c8
6690,sfq_23449::r203::c9
6691,sfq_23493::r43::c0
6692,sfq_23493::r43::c1
6693,sfq_23493::r43::c10
6694,sfq_23493::r43::c11
6695,sfq_23493::r43::c12
6696,sfq_23493::r43::c13
6697,sfq_23493::r43::c14
6698,sfq_23493::r43::c15
6699,sfq_23493::r43::c16
6700,sfq_23493::r43::c17
6701,sfq_23493::r43::c18
6702,sfq_23493::r43::c19
6703,sfq_23493::r43::c2
6704,sfq_23493::r43::c20
6705,sfq_23493::r43::c21
6706,sfq_23493::r43::c22
6707,sfq_23493::r43::c23
6708,sfq_23493::r43::c3
6709,sfq_23493::r43::c4
6710,sfq_23493::r43::c5
6711,sfq_23493::r43::c6
6712,sfq_23493::r43::c7
6713,sfq_23493::r43::c8
6714,sfq_23493::r43::c9
6715,sfq_2358::r260::c0
6716,sfq_2358::r260::c1
6717,sfq_23625::r2::c0
6718,sfq_23625::r2::c1
6719,sfq_23625::r2::c2
6720,sfq_23625::r2::c3
6721,sfq_23625::r2::c4
6722,sfq_23625::r2::c5
6723,sfq_23900::r215::c0
6724,sfq_23900::r215::c1
6725,sfq_23900::r215::c10
6726,sfq_23900::r215::c11
6727,sfq_23900::r215::c12
6728,sfq_23900::r215::c13
6729,sfq_23900::r215::c14
6730,sfq_23900::r215::c15
6731,sfq_23900::r215::c16
6732,sfq_23900::r215::c2
6733,sfq_23900::r215::c3
6734,sfq_23900::r215::c4
6735,sfq_23900::r215::c5
6736,sfq_23900::r215::c6
6737,sfq_23900::r215::c7
6738,sfq_23900::r215::c8
6739,sfq_23900::r215::c9
6740,sfq_23936::r143::c0
6741,sfq_23936::r143::c1
6742,sfq_23936::r143::c10
6743,sfq_23936::r143::c11
6744,sfq_23936::r143::c12
6745,sfq_23936::r143::c2
6746,sfq_23936::r143::c3
6747,sfq_23936::r143::c4
6748,sfq_23936::r143::c5
6749,sfq_23936::r143::c6
6750,sfq_23936::r143::c7
6751,sfq_23936::r143::c8
6752,sfq_23936::r143::c9
6753,sfq_24548::r355::c0
6754,sfq_24548::r355::c1
6755,sfq_24548::r355::c10
6756,sfq_24548::r355::c11
6757,sfq_24548::r355::c12
6758,sfq_24548::r355::c13
6759,sfq_24548::r355::c14
6760,sfq_24548::r355::c15
6761,sfq_24548::r355::c16
6762,sfq_24548::r355::c17
6763,sfq_24548::r355::c18
6764,sfq_24548::r355::c19
6765,sfq_24548::r355::c2
6766,sfq_24548::r355::c20
6767,sfq_24548::r355::c21
6768,sfq_24548::r355::c22
6769,sfq_24548::r355::c23
6770,sfq_24548::r355::c24
6771,sfq_24548::r355::c25
6772,sfq_24548::r355::c26
6773,sfq_24548::r355::c27
6774,sfq_24548::r355::c28
6775,sfq_24548::r355::c29
6776,sfq_24548::r355::c3
6777,sfq_24548::r355::c30
6778,sfq_24548::r355::c31
6779,sfq_24548::r355::c32
6780,sfq_24548::r355::c33
6781,sfq_24548::r355::c34
6782,sfq_24548::r355::c35
6783,sfq_24548::r355::c36
6784,sfq_24548::r355::c37
6785,sfq_24548::r355::c38
6786,sfq_24548::r355::c39
6787,sfq_24548::r355::c4
6788,sfq_24548::r355::c40
6789,sfq_24548::r355::c41
6790,sfq_24548::r355::c42
6791,sfq_24548::r355::c43
6792,sfq_24548::r355::c44
6793,sfq_24548::r355::c45
6794,sfq_24548::r355::c46
6795,sfq_24548::r355::c47
6796,sfq_24548::r355::c48
6797,sfq_24548::r355::c49
6798,sfq_24548::r355::c5
6799,sfq_24548::r355::c50
6800,sfq_24548::r355::c51
6801,sfq_24548::r355::c52
6802,sfq_24548::r355::c53
6803,sfq_24548::r355::c54
6804,sfq_24548::r355::c55
6805,sfq_24548::r355::c56
6806,sfq_24548::r355::c57
6807,sfq_24548::r355::c58
6808,sfq_24548::r355::c59
6809,sfq_24548::r355::c6
6810,sfq_24548::r355::c60
6811,sfq_24548::r355::c61
6812,sfq_24548::r355::c62
6813,sfq_24548::r355::c63
6814,sfq_24548::r355::c64
6815,sfq_24548::r355::c65
6816,sfq_24548::r355::c66
6817,sfq_24548::r355::c67
6818,sfq_24548::r355::c68
6819,sfq_24548::r355::c69
6820,sfq_24548::r355::c7
6821,sfq_24548::r355::c70
6822,sfq_24548::r355::c71
6823,sfq_24548::r355::c72
6824,sfq_24548::r355::c73
6825,sfq_24548::r355::c74
6826,sfq_24548::r355::c75
6827,sfq_24548::r355::c76
6828,sfq_24548::r355::c77
6829,sfq_24548::r355::c78
6830,sfq_24548::r355::c79
6831,sfq_24548::r355::c8
6832,sfq_24548::r355::c80
6833,sfq_24548::r355::c81
6834,sfq_24548::r355::c82
6835,sfq_24548::r355::c83
6836,sfq_24548::r355::c84
6837,sfq_24548::r355::c85
6838,sfq_24548::r355::c86
6839,sfq_24548::r355::c87
6840,sfq_24548::r355::c88
6841,sfq_24548::r355::c89
6842,sfq_24548::r355::c9
6843,sfq_24884::r360::c0
6844,sfq_24884::r360::c1
6845,sfq_24884::r360::c10
6846,sfq_24884::r360::c11
6847,sfq_24884::r360::c12
6848,sfq_24884::r360::c13
6849,sfq_24884::r360::c14
6850,sfq_24884::r360::c2
6851,sfq_24884::r360::c3
6852,sfq_24884::r360::c4
6853,sfq_24884::r360::c5
6854,sfq_24884::r360::c6
6855,sfq_24884::r360::c7
6856,sfq_24884::r360::c8
6857,sfq_24884::r360::c9
6858,sfq_2494::r152::c0
6859,sfq_2494::r152::c1
6860,sfq_2494::r152::c2
6861,sfq_2494::r152::c3
6862,sfq_24964::r392::c0
6863,sfq_24964::r392::c1
6864,sfq_25215::r149::c0
6865,sfq_25215::r149::c1
6866,sfq_25215::r149::c10
6867,sfq_25215::r149::c11
6868,sfq_25215::r149::c12
6869,sfq_25215::r149::c13
6870,sfq_25215::r149::c2
6871,sfq_25215::r149::c3
6872,sfq_25215::r149::c4
6873,sfq_25215::r149::c5
6874,sfq_25215::r149::c6
6875,sfq_25215::r149::c7
6876,sfq_25215::r149::c8
6877,sfq_25215::r149::c9
6878,sfq_25891::r266::c0
6879,sfq_25891::r266::c1
6880,sfq_25891::r266::c2
6881,sfq_25891::r266::c3
6882,sfq_26014::r417::c0
6883,sfq_26014::r417::c1
6884,sfq_26014::r417::c2
6885,sfq_2723::r134::c0
6886,sfq_2723::r134::c1
6887,sfq_2723::r134::c10
6888,sfq_2723::r134::c11
6889,sfq_2723::r134::c12
6890,sfq_2723::r134::c13
6891,sfq_2723::r134::c14
6892,sfq_2723::r134::c15
6893,sfq_2723::r134::c16
6894,sfq_2723::r134::c17
6895,sfq_2723::r134::c18
6896,sfq_2723::r134::c19
6897,sfq_2723::r134::c2
6898,sfq_2723::r134::c20
6899,sfq_2723::r134::c21
6900,sfq_2723::r134::c22
6901,sfq_2723::r134::c23
6902,sfq_2723::r134::c24
6903,sfq_2723::r134::c25
6904,sfq_2723::r134::c26
6905,sfq_2723::r134::c27
6906,sfq_2723::r134::c28
6907,sfq_2723::r134::c29
6908,sfq_2723::r134::c3
6909,sfq_2723::r134::c30
6910,sfq_2723::r134::c31
6911,sfq_2723::r134::c32
6912,sfq_2723::r134::c33
6913,sfq_2723::r134::c34
6914,sfq_2723::r134::c35
6915,sfq_2723::r134::c36
6916,sfq_2723::r134::c37
6917,sfq_2723::r134::c38
6918,sfq_2723::r134::c39
6919,sfq_2723::r134::c4
6920,sfq_2723::r134::c5
6921,sfq_2723::r134::c6
6922,sfq_2723::r134::c7
6923,sfq_2723::r134::c8
6924,sfq_2723::r134::c9
6925,sfq_2901::r227::c0
6926,sfq_2901::r227::c1
6927,sfq_2901::r227::c2
6928,sfq_2925::r325::c0
6929,sfq_2925::r325::c1
6930,sfq_2925::r325::c2
6931,sfq_2925::r325::c3
6932,sfq_3322::r172::c0
6933,sfq_3322::r172::c1
6934,sfq_3322::r172::c10
6935,sfq_3322::r172::c11
6936,sfq_3322::r172::c12
6937,sfq_3322::r172::c13
6938,sfq_3322::r172::c14
6939,sfq_3322::r172::c15
6940,sfq_3322::r172::c16
6941,sfq_3322::r172::c17
6942,sfq_3322::r172::c18
6943,sfq_3322::r172::c19
6944,sfq_3322::r172::c2
6945,sfq_3322::r172::c20
6946,sfq_3322::r172::c21
6947,sfq_3322::r172::c22
6948,sfq_3322::r172::c23
6949,sfq_3322::r172::c24
6950,sfq_3322::r172::c3
6951,sfq_3322::r172::c4
6952,sfq_3322::r172::c5
6953,sfq_3322::r172::c6
6954,sfq_3322::r172::c7
6955,sfq_3322::r172::c8
6956,sfq_3322::r172::c9
6957,sfq_342::r299::c0
6958,sfq_342::r299::c1
6959,sfq_342::r299::c10
6960,sfq_342::r299::c11
6961,sfq_342::r299::c12
6962,sfq_342::r299::c13
6963,sfq_342::r299::c14
6964,sfq_342::r299::c15
6965,sfq_342::r299::c16
6966,sfq_342::r299::c17
6967,sfq_342::r299::c18
6968,sfq_342::r299::c19
6969,sfq_342::r299::c2
6970,sfq_342::r299::c3
6971,sfq_342::r299::c4
6972,sfq_342::r299::c5
6973,sfq_342::r299::c6
6974,sfq_342::r299::c7
6975,sfq_342::r299::c8
6976,sfq_342::r299::c9
6977,sfq_3502::r68::c0
6978,sfq_3502::r68::c1
6979,sfq_3502::r68::c10
6980,sfq_3502::r68::c11
6981,sfq_3502::r68::c12
6982,sfq_3502::r68::c13
6983,sfq_3502::r68::c14
6984,sfq_3502::r68::c15
6985,sfq_3502::r68::c16
6986,sfq_3502::r68::c17
6987,sfq_3502::r68::c18
6988,sfq_3502::r68::c19
6989,sfq_3502::r68::c2
6990,sfq_3502::r68::c20
6991,sfq_3502::r68::c21
6992,sfq_3502::r68::c22
6993,sfq_3502::r68::c23
6994,sfq_3502::r68::c24
6995,sfq_3502::r68::c25
6996,sfq_3502::r68::c3
6997,sfq_3502::r68::c4
6998,sfq_3502::r68::c5
6999,sfq_3502::r68::c6
7000,sfq_3502::r68::c7
7001,sfq_3502::r68::c8
7002,sfq_3502::r68::c9
7003,sfq_3627::r187::c0
7004,sfq_3627::r187::c1
7005,sfq_3840::r38::c0
7006,sfq_3840::r38::c1
7007,sfq_3840::r38::c10
7008,sfq_3840::r38::c11
7009,sfq_3840::r38::c12
7010,sfq_3840::r38::c13
7011,sfq_3840::r38::c14
7012,sfq_3840::r38::c15
7013,sfq_3840::r38::c16
7014,sfq_3840::r38::c17
7015,sfq_3840::r38::c18
7016,sfq_3840::r38::c19
7017,sfq_3840::r38::c2
7018,sfq_3840::r38::c20
7019,sfq_3840::r38::c21
7020,sfq_3840::r38::c22
7021,sfq_3840::r38::c23
7022,sfq_3840::r38::c24
7023,sfq_3840::r38::c25
7024,sfq_3840::r38::c26
7025,sfq_3840::r38::c27
7026,sfq_3840::r38::c28
7027,sfq_3840::r38::c29
7028,sfq_3840::r38::c3
7029,sfq_3840::r38::c30
7030,sfq_3840::r38::c31
7031,sfq_3840::r38::c32
7032,sfq_3840::r38::c4
7033,sfq_3840::r38::c5
7034,sfq_3840::r38::c6
7035,sfq_3840::r38::c7
7036,sfq_3840::r38::c8
7037,sfq_3840::r38::c9
7038,sfq_4015::r399::c0
7039,sfq_4015::r399::c1
7040,sfq_4015::r399::c2
7041,sfq_4039::r191::c0
7042,sfq_4039::r191::c1
7043,sfq_4039::r191::c10
7044,sfq_4039::r191::c11
7045,sfq_4039::r191::c12
7046,sfq_4039::r191::c13
7047,sfq_4039::r191::c14
7048,sfq_4039::r191::c15
7049,sfq_4039::r191::c16
7050,sfq_4039::r191::c17
7051,sfq_4039::r191::c18
7052,sfq_4039::r191::c19
7053,sfq_4039::r191::c2
7054,sfq_4039::r191::c20
7055,sfq_4039::r191::c21
7056,sfq_4039::r191::c22
7057,sfq_4039::r191::c3
7058,sfq_4039::r191::c4
7059,sfq_4039::r191::c5
7060,sfq_4039::r191::c6
7061,sfq_4039::r191::c7
7062,sfq_4039::r191::c8
7063,sfq_4039::r191::c9
7064,sfq_4143::r291::c0
7065,sfq_4143::r291::c1
7066,sfq_4143::r291::c2
7067,sfq_4143::r291::c3
7068,sfq_4143::r291::c4
7069,sfq_4143::r291::c5
7070,sfq_4143::r291::c6
7071,sfq_4143::r291::c7
7072,sfq_4143::r291::c8
7073,sfq_4619::r427::c4
7074,sfq_4619::r427::c5
7075,sfq_4619::r427::c6
7076,sfq_4619::r427::c7
7077,sfq_4619::r427::c8
7078,sfq_4619::r427::c9
7079,sfq_4717::r196::c0
7080,sfq_4717::r196::c1
7081,sfq_4717::r196::c2
7082,sfq_4717::r196::c3
7083,sfq_4717::r196::c4
7084,sfq_4717::r196::c5
7085,sfq_4717::r196::c6
7086,sfq_472::r111::c0
7087,sfq_472::r111::c1
7088,sfq_4759::r410::c0
7089,sfq_4759::r410::c1
7090,sfq_4759::r410::c2
7091,sfq_4759::r410::c3
7092,sfq_4759::r410::c4
7093,sfq_4759::r410::c5
7094,sfq_4759::r410::c6
7095,sfq_4759::r410::c7
7096,sfq_4762::r287::c0
7097,sfq_4762::r287::c1
7098,sfq_4762::r287::c10
7099,sfq_4762::r287::c11
7100,sfq_4762::r287::c12
7101,sfq_4762::r287::c13
7102,sfq_4762::r287::c14
7103,sfq_4762::r287::c15
7104,sfq_4762::r287::c16
7105,sfq_4762::r287::c17
7106,sfq_4762::r287::c18
7107,sfq_4762::r287::c19
7108,sfq_4762::r287::c2
7109,sfq_4762::r287::c20
7110,sfq_4762::r287::c21
7111,sfq_4762::r287::c22
7112,sfq_4762::r287::c23
7113,sfq_4762::r287::c24
7114,sfq_4762::r287::c25
7115,sfq_4762::r287::c26
7116,sfq_4762::r287::c27
7117,sfq_4762::r287::c3
7118,sfq_4762::r287::c4
7119,sfq_4762::r287::c5
7120,sfq_4762::r287::c6
7121,sfq_4762::r287::c7
7122,sfq_4762::r287::c8
7123,sfq_4762::r287::c9
7124,sfq_4865::r37::c0
7125,sfq_4865::r37::c1
7126,sfq_4865::r37::c10
7127,sfq_4865::r37::c11
7128,sfq_4865::r37::c12
7129,sfq_4865::r37::c13
7130,sfq_4865::r37::c14
7131,sfq_4865::r37::c15
7132,sfq_4865::r37::c2
7133,sfq_4865::r37::c3
7134,sfq_4865::r37::c4
7135,sfq_4865::r37::c5
7136,sfq_4865::r37::c6
7137,sfq_4865::r37::c7
7138,sfq_4865::r37::c8
7139,sfq_4865::r37::c9
7140,sfq_5775::r438::c0
7141,sfq_5775::r438::c1
7142,sfq_5775::r438::c2
7143,sfq_5799::r26::c0
7144,sfq_5799::r26::c1
7145,sfq_5799::r26::c2
7146,sfq_5799::r26::c3
7147,sfq_5799::r26::c4
7148,sfq_6340::r393::c0
7149,sfq_6340::r393::c1
7150,sfq_6340::r393::c10
7151,sfq_6340::r393::c11
7152,sfq_6340::r393::c12
7153,sfq_6340::r393::c13
7154,sfq_6340::r393::c14
7155,sfq_6340::r393::c15
7156,sfq_6340::r393::c16
7157,sfq_6340::r393::c17
7158,sfq_6340::r393::c18
7159,sfq_6340::r393::c19
7160,sfq_6340::r393::c2
7161,sfq_6340::r393::c20
7162,sfq_6340::r393::c21
7163,sfq_6340::r393::c22
7164,sfq_6340::r393::c23
7165,sfq_6340::r393::c24
7166,sfq_6340::r393::c25
7167,sfq_6340::r393::c26
7168,sfq_6340::r393::c27
7169,sfq_6340::r393::c28
7170,sfq_6340::r393::c29
7171,sfq_6340::r393::c3
7172,sfq_6340::r393::c30
7173,sfq_6340::r393::c31
7174,sfq_6340::r393::c32
7175,sfq_6340::r393::c33
7176,sfq_6340::r393::c34
7177,sfq_6340::r393::c35
7178,sfq_6340::r393::c36
7179,sfq_6340::r393::c37
7180,sfq_6340::r393::c38
7181,sfq_6340::r393::c39
7182,sfq_6340::r393::c4
7183,sfq_6340::r393::c40
7184,sfq_6340::r393::c41
7185,sfq_6340::r393::c42
7186,sfq_6340::r393::c43
7187,sfq_6340::r393::c44
7188,sfq_6340::r393::c5
7189,sfq_6340::r393::c6
7190,sfq_6340::r393::c7
7191,sfq_6340::r393::c8
7192,sfq_6340::r393::c9
7193,sfq_6456::r8::c0
7194,sfq_6456::r8::c1
7195,sfq_6456::r8::c2
7196,sfq_7152::r346::c0
7197,sfq_7152::r346::c1
7198,sfq_7152::r346::c10
7199,sfq_7152::r346::c11
7200,sfq_7152::r346::c12
7201,sfq_7152::r346::c13
7202,sfq_7152::r346::c14
7203,sfq_7152::r346::c15
7204,sfq_7152::r346::c16
7205,sfq_7152::r346::c17
7206,sfq_7152::r346::c18
7207,sfq_7152::r346::c19
7208,sfq_7152::r346::c2
7209,sfq_7152::r346::c20
7210,sfq_7152::r346::c21
7211,sfq_7152::r346::c22
7212,sfq_7152::r346::c23
7213,sfq_7152::r346::c24
7214,sfq_7152::r346::c25
7215,sfq_7152::r346::c26
7216,sfq_7152::r346::c27
7217,sfq_7152::r346::c28
7218,sfq_7152::r346::c3
7219,sfq_7152::r346::c4
7220,sfq_7152::r346::c5
7221,sfq_7152::r346::c6
7222,sfq_7152::r346::c7
7223,sfq_7152::r346::c8
7224,sfq_7152::r346::c9
7225,sfq_735::r153::c0
7226,sfq_735::r153::c1
7227,sfq_735::r153::c10
7228,sfq_735::r153::c11
7229,sfq_735::r153::c12
7230,sfq_735::r153::c13
7231,sfq_735::r153::c14
7232,sfq_735::r153::c15
7233,sfq_735::r153::c16
7234,sfq_735::r153::c17
7235,sfq_735::r153::c18
7236,sfq_735::r153::c19
7237,sfq_735::r153::c2
7238,sfq_735::r153::c20
7239,sfq_735::r153::c21
7240,sfq_735::r153::c22
7241,sfq_735::r153::c23
7242,sfq_735::r153::c24
7243,sfq_735::r153::c25
7244,sfq_735::r153::c26
7245,sfq_735::r153::c27
7246,sfq_735::r153::c28
7247,sfq_735::r153::c29
7248,sfq_735::r153::c3
7249,sfq_735::r153::c30
7250,sfq_735::r153::c31
7251,sfq_735::r153::c32
7252,sfq_735::r153::c33
7253,sfq_735::r153::c34
7254,sfq_735::r153::c35
7255,sfq_735::r153::c36
